1	227
2	225
3	223
4	219
5	217
6	214
7	211
8	209
9	207
10	204
11	201
12	199
13	196
14	193
15	191
16	188
17	186
18	183
19	182
20	179
21	177
22	175
23	172
24	169
25	167
26	164
27	161
28	160
29	158
30	156
31	153
32	150
33	148
34	146
35	144
36	142
37	139
38	137
39	136
40	133
41	131
42	129
43	127
44	125
45	124
46	122
47	120
48	118
49	116
50	114
51	112
52	110
53	108
54	106
55	104
56	103
57	101
58	99
59	97
60	95
61	93
62	91
63	90
64	88
65	86
66	85
67	83
68	82
69	80
70	78
71	76
72	75
73	73
74	72
75	70
76	69
77	67
78	66
79	65
80	64
81	62
82	60
83	60
84	57
85	56
86	54
87	53
88	52
89	51
90	49
91	48
92	47
93	45
94	44
95	42
96	41
97	41
98	39
99	38
100	37
101	36
102	35
103	34
104	33
105	31
106	31
107	29
108	28
109	27
110	25
111	25
112	23
113	23
114	22
115	21
116	20
117	19
118	18
119	17
120	15
121	15
122	14
123	13
124	12
125	12
126	11
127	10
128	10
129	9
130	8
131	7
132	7
133	6
134	6
135	5
136	5
137	4
138	3
139	3
140	2
141	2
142	2
143	1
144	1
145	0
146	0
147	0
148	0
149	0
150	0
151	0
152	0
153	0
154	0
155	0
156	0
157	0
158	0
159	0
160	0
161	0
162	0
163	0
164	0
165	0
166	0
167	0
168	0
169	0
170	0
171	0
172	0
173	0
174	0
175	0
176	0
177	0
178	0
179	0
180	0
181	0
182	0
183	0
184	0
185	0
186	0
187	0
188	0
189	0
190	0
191	0
192	0
193	0
194	0
195	0
196	0
197	0
198	0
199	0
200	0

