1	0.925	0.999	0.999	1.548
2	1.186	0.910	0.828	1.042
3	1.133	0.610	0.874	0.845
4	0.900	0.509	0.809	0.681
5	1.074	0.651	0.809	0.730
6	1.431	0.651	0.479	0.785
7	1.042	0.712	0.466	0.740
8	0.850	0.643	0.466	0.750
9	1.278	0.794	0.461	0.758
10	1.285	0.794	0.365	0.675
11	0.651	0.817	0.521	0.571
12	1.221	0.817	0.592	0.571
13	1.196	0.817	0.592	0.571
14	0.346	0.802	0.592	0.571
15	1.461	0.802	0.592	0.571
16	1.094	0.802	0.490	0.571
17	1.172	0.802	0.731	0.571
18	1.129	0.802	0.724	0.630
19	0.679	0.802	0.702	0.730
20	1.184	0.802	0.702	0.730
21	1.194	0.802	0.583	0.730
22	1.871	0.802	0.691	0.730
23	1.048	0.802	0.691	0.730
24	1.094	0.759	0.691	0.728
25	0.960	0.759	0.592	0.728
26	0.947	0.759	0.592	0.728
27	0.986	0.850	0.592	0.728
28	1.470	0.850	0.490	0.728
29	0.817	0.850	0.490	0.728
30	1.095	0.828	0.681	0.724
31	0.724	0.828	0.681	0.724
32	1.206	0.828	0.661	0.724
33	0.890	0.828	0.661	0.724
34	1.269	0.747	0.898	0.724
35	1.093	0.747	0.898	0.724
36	1.398	0.747	0.845	0.758
37	1.017	0.952	0.845	0.758
38	1.398	0.952	0.868	0.758
39	1.194	0.952	0.809	0.758
40	0.830	0.952	0.809	0.758
41	1.145	0.952	0.809	0.750
42	1.269	0.952	0.774	0.750
43	0.947	0.968	0.661	0.750
44	1.332	0.968	0.661	0.750
45	1.431	0.968	0.661	0.750
46	1.031	0.968	0.661	0.740
47	1.098	0.861	0.661	0.740
48	1.081	0.861	0.661	0.740
49	0.679	0.861	0.661	0.740
50	1.497	0.861	0.661	0.740
51	0.819	0.861	0.661	0.740
52	1.634	0.861	0.681	0.740
53	1.112	0.861	0.681	0.740
54	1.163	0.861	0.681	0.740
55	1.048	0.861	0.681	0.740
56	1.416	0.855	0.675	0.740
57	0.861	0.964	0.675	0.740
58	0.626	0.964	0.675	0.740
59	0.730	0.964	0.675	0.740
60	1.230	0.964	0.675	0.740
61	0.968	0.964	0.675	0.740
62	0.679	0.964	0.675	0.740
63	0.571	0.964	0.675	0.740
64	1.440	0.964	0.675	0.728
65	0.648	0.776	0.675	0.728
66	1.245	0.776	0.675	0.728
67	1.303	0.776	0.675	0.728
68	0.490	0.776	0.675	0.728
69	1.066	0.980	0.675	0.728
70	1.253	0.980	0.675	0.728
71	1.351	0.980	0.675	0.728
72	0.805	0.980	0.675	0.728
73	1.208	0.980	0.675	0.728
74	0.898	0.980	0.675	0.728
75	1.055	0.980	0.675	0.714
76	1.224	0.980	0.675	0.714
77	0.997	0.980	0.675	0.714
78	1.423	0.980	0.675	0.747
79	0.938	0.980	0.675	0.747
80	0.973	0.980	0.675	0.747
81	1.129	0.980	0.675	0.747
82	1.015	0.980	0.675	0.747
83	0.999	0.980	0.675	0.747
84	0.845	0.980	0.675	0.747
85	1.242	0.980	0.675	0.747
86	0.937	0.980	0.675	0.747
87	1.098	0.980	0.675	0.747
88	0.759	0.980	0.675	0.747
89	0.937	0.980	0.675	0.747
90	0.932	0.980	0.675	0.747
91	0.973	0.980	0.675	0.747
92	1.159	0.980	0.675	0.747
93	0.999	0.980	0.675	0.747
94	1.112	0.980	0.675	0.747
95	0.819	0.980	0.675	0.747
96	1.031	0.980	0.675	0.730
97	0.950	0.980	0.675	0.730
98	1.081	0.980	0.675	0.730
99	0.747	0.980	0.675	0.730
100	0.691	0.980	0.675	0.730
101	0.794	0.980	0.675	0.730
102	1.066	0.980	0.675	0.730
103	0.661	0.980	0.675	0.730
104	0.858	0.980	0.675	0.712
105	0.521	0.980	0.675	0.712
106	0.860	0.980	0.675	0.712
107	1.106	0.980	0.675	0.712
108	1.006	0.980	0.675	0.712
109	0.837	0.999	0.675	0.712
110	0.730	0.999	0.675	0.712
111	0.820	0.999	0.675	0.712
112	1.135	0.999	0.675	0.712
113	1.119	0.999	0.675	0.712
114	1.574	0.999	0.675	0.712
115	0.861	0.999	0.675	0.712
116	1.184	0.999	0.675	0.712
117	1.574	0.968	0.675	0.712
118	0.860	0.968	0.675	0.712
119	1.531	0.968	0.675	0.712
120	0.759	0.861	0.675	0.712
121	0.718	0.861	0.675	0.712
122	0.964	0.861	0.675	0.712
123	1.112	0.861	0.675	0.712
124	0.907	0.861	0.675	0.712
125	0.959	0.860	0.675	0.712
126	1.062	0.860	0.675	0.712
127	0.844	0.860	0.675	0.691
128	1.589	0.860	0.675	0.718
129	0.915	0.860	0.675	0.718
130	0.776	0.860	0.675	0.718
131	0.995	0.860	0.675	0.695
132	1.273	0.860	0.675	0.695
133	0.887	0.860	0.675	0.695
134	0.907	0.860	0.675	0.695
135	0.850	0.860	0.675	0.695
136	1.299	0.860	0.675	0.695
137	1.167	0.860	0.675	0.695
138	0.774	0.860	0.675	0.695
139	0.986	0.860	0.675	0.695
140	1.048	0.860	0.675	0.695
141	1.476	0.860	0.675	0.695
142	1.236	0.718	0.675	0.695
143	1.126	0.718	0.675	0.695
144	0.776	0.691	0.675	0.695
145	1.098	0.691	0.675	0.669
146	0.932	0.691	0.675	0.669
147	1.299	0.691	0.675	0.669
148	0.681	0.691	0.675	0.669
149	0.679	0.691	0.675	0.669
150	1.167	0.691	0.675	0.669
151	0.785	0.691	0.675	0.669
152	0.960	0.691	0.675	0.669
153	0.817	0.691	0.675	0.669
154	1.074	0.691	0.675	0.669
155	0.928	0.691	0.675	0.669
156	1.112	0.691	0.651	0.669
157	0.814	0.691	0.651	0.669
158	0.874	0.691	0.651	0.669
159	0.950	0.691	0.651	0.669
160	1.119	0.691	0.610	0.669
161	1.017	0.691	0.610	0.669
162	0.730	0.648	0.610	0.669
163	1.159	0.648	0.610	0.669
164	0.980	0.648	0.610	0.669
165	0.702	0.648	0.610	0.669
166	0.548	0.648	0.610	0.669
167	0.850	0.648	0.610	0.669
168	1.126	0.648	0.610	0.669
169	0.868	0.583	0.610	0.669
170	1.055	0.583	0.610	0.583
171	1.413	0.583	0.610	0.583
172	1.245	0.583	0.610	0.548
173	1.165	0.583	0.610	0.548
174	0.935	0.583	0.610	0.548
175	1.221	0.583	0.610	0.548
176	1.258	0.583	0.610	0.548
177	1.040	0.583	0.610	0.548
178	1.119	0.583	0.610	0.548
179	1.172	0.490	0.610	0.548
180	0.935	0.490	0.610	0.548
181	0.925	0.490	0.610	0.548
182	1.236	0.490	0.610	0.548
183	1.520	0.490	0.610	0.548
184	0.643	0.490	0.610	0.548
185	0.556	0.490	0.610	0.548
186	0.730	0.490	0.610	0.548
187	1.042	0.490	0.610	0.548
188	0.952	0.490	0.610	0.548
189	1.242	0.490	0.610	0.548
190	0.868	0.490	0.610	0.548
191	0.809	0.490	0.610	0.548
192	0.968	0.490	0.610	0.548
193	1.189	0.490	0.610	0.548
194	0.740	0.490	0.610	0.507
195	1.331	0.490	0.610	0.507
196	1.042	0.490	0.610	0.507
197	1.633	0.490	0.610	0.507
198	0.712	0.490	0.610	0.507
199	0.740	0.490	0.610	0.507
200	0.887	0.490	0.610	0.507
201	0.817	0.490	0.610	0.507
202	0.466	0.490	0.610	0.507
203	1.015	0.490	0.610	0.507
204	0.837	0.490	0.610	0.507
205	0.661	0.490	0.610	0.507
206	0.944	0.490	0.610	0.507
207	1.194	0.490	0.610	0.507
208	1.363	0.490	0.610	0.507
209	0.999	0.490	0.610	0.507
210	1.033	0.490	0.610	0.507
211	1.006	0.490	0.610	0.507
212	0.788	0.490	0.610	0.507
213	0.747	0.490	0.610	0.507
214	0.664	0.490	0.610	0.507
215	0.681	0.490	0.610	0.507
