1	1450162.667	1.814	1.814	5.457
2	1279801.206	1.520	1.971	5.848
3	2.864	1.055	1.971	3.676
4	2.850	1.248	1.626	2.984
5	2.551	0.959	1.126	2.674
6	1.852	0.959	0.935	2.172
7	1279801.421	1.008	1.006	2.083
8	3.816	1.155	1.006	1.736
9	1279800.472	1.155	0.928	1.680
10	3.125	0.860	0.913	1.621
11	3.350	0.890	0.828	1.539
12	765771.299	0.890	0.964	1.518
13	3.657	1.073	0.964	1.507
14	1.990	1.073	0.973	1.520
15	3.943	1.073	0.964	1.497
16	3.224	0.850	0.964	1.416
17	2.504	0.850	0.944	1.416
18	2.329	0.850	0.913	1.442
19	2.586	0.828	1.332	1.442
20	2.413	0.828	1.332	1.474
21	1.807	0.828	1.332	1.522
22	3.014	0.828	1.332	1.524
23	1.760	0.828	1.159	1.503
24	3.501	0.828	1.074	1.503
25	2.956	0.999	1.074	1.455
26	2.473	0.999	1.070	1.455
27	2.040	0.874	1.232	1.404
28	3.954	0.874	1.093	1.404
29	1.734	0.874	1.093	1.404
30	1.834	0.874	0.959	1.404
31	2.921	0.874	1.196	1.404
32	1.964	0.915	0.999	1.402
33	4.247	0.820	0.999	1.373
34	4.331	1.119	1.224	1.373
35	2.810	1.119	1.143	1.317
36	2.301	1.119	1.042	1.317
37	2.203	1.206	1.208	1.317
38	2.067	1.081	1.208	1.278
39	2.788	1.129	1.186	1.278
40	2.638	1.129	1.186	1.278
41	2.693	1.129	1.143	1.278
42	1.918	1.194	1.129	1.243
43	2.711	1.135	1.189	1.243
44	3.837	1.135	1.189	1.243
45	3.676	1.137	1.117	1.224
46	1450162.926	1.137	1.117	1.224
47	3.169	1.137	1.117	1.224
48	2.063	0.928	1.117	1.258
49	1.900	0.898	1.117	1.258
50	1.172	0.898	1.117	1.258
51	2.564	0.928	1.245	1.258
52	3.409	0.928	1.245	1.299
53	2.713	0.887	1.245	1.339
54	1.664	0.887	1.245	1.402
55	2.513	0.898	1.253	1.402
56	1.326	0.898	1.253	1.402
57	2.144	0.898	1.306	1.402
58	2.368	1.028	1.306	1.402
59	3.298	1.066	1.306	1.402
60	1.907	1.066	1.306	1.402
61	1.398	1.066	1.306	1.402
62	3.297	1.066	1.306	1.402
63	2.379	1.066	1.217	1.402
64	3.018	1.167	1.217	1.402
65	1279800.223	1.167	1.217	1.402
66	1.725	1.398	1.217	1.402
67	1.893	1.398	1.363	1.402
68	1.518	1.398	1.363	1.402
69	2.200	1.375	1.363	1.402
70	1.270	1.423	1.363	1.402
71	1.821	1.423	1.363	1.402
72	1.610	0.968	1.363	1.402
73	2.708	0.968	1.363	1.402
74	2.524	0.968	1.363	1.402
75	1.931	0.968	1.363	1.388
76	2.746	0.968	1.363	1.398
77	1.921	0.968	1.363	1.398
78	2.258	0.973	1.363	1.398
79	2.538	0.973	1.363	1.408
80	2.623	0.973	1.341	1.408
81	2.125	0.973	1.341	1.408
82	2.515	1.048	1.341	1.408
83	2.885	1.117	1.341	1.416
84	3.256	1.117	1.341	1.416
85	2.417	1.117	1.341	1.416
86	1.375	1.117	1.341	1.416
87	4.147	1.299	1.408	1.416
88	2.542	1.299	1.408	1.416
89	2.266	1.299	1.408	1.416
90	2.264	1.299	1.408	1.416
91	2.763	1.117	1.377	1.416
92	3.773	1.117	1.377	1.416
93	3.035	1.117	1.377	1.375
94	1.613	1.117	1.377	1.375
95	1.542	0.944	1.377	1.375
96	1.124	0.944	1.322	1.375
97	2.363	0.944	1.322	1.375
98	3.164	0.944	1.322	1.375
99	2.931	0.944	1.349	1.375
100	2.708	0.944	1.349	1.375
101	3.194	1.066	1.349	1.331
102	1.961	1.066	1.349	1.331
103	2.665	1.066	1.349	1.331
104	2.187	1.066	1.349	1.331
105	1.650	1.066	1.349	1.331
106	2.625	1.066	1.349	1.337
107	2.800	1.066	1.349	1.337
108	2.705	1.066	1.349	1.337
109	1.305	1.066	1.349	1.337
110	1.251	1.066	1.349	1.337
111	2.712	1.066	1.349	1.337
112	1.675	1.066	1.349	1.337
113	2.484	1.189	1.349	1.337
114	1.894	1.189	1.349	1.337
115	3.510	1.189	1.349	1.337
116	1.972	1.251	1.349	1.337
117	0.898	1.251	1.349	1.337
118	2.925	1.251	1.349	1.337
119	1.530	1.251	1.349	1.337
120	2.634	1.251	1.349	1.337
121	4.224	1.251	1.349	1.337
122	1.613	1.251	1.349	1.317
123	3.321	1.251	1.349	1.317
124	1.668	1.251	1.349	1.317
125	3.073	1.251	1.349	1.317
126	1.978	1.251	1.349	1.317
127	1.189	1.251	1.349	1.317
128	1.145	1.137	1.349	1.317
129	1.900	1.137	1.349	1.317
130	1.613	1.137	1.349	1.317
131	1.953	1.137	1.349	1.317
132	1.613	1.137	1.349	1.317
133	1.882	1.137	1.349	1.317
134	2.106	1.137	1.349	1.317
135	2.224	1.137	1.442	1.317
136	1.814	1.137	1.442	1.322
137	1.870	1.137	1.442	1.322
138	2.354	1.137	1.442	1.322
139	1.938	1.137	1.442	1.322
140	1.925	1.137	1.442	1.351
141	2.775	1.098	1.442	1.351
142	2.013	1.098	1.442	1.351
143	1.135	1.098	1.442	1.351
144	1.841	1.143	1.442	1.329
145	2.842	1.143	1.442	1.329
146	1.617	1.143	1.442	1.329
147	2.801	1.143	1.442	1.278
148	5.177	1.143	1.442	1.278
149	2.455	1.143	1.221	1.278
150	2.086	1.143	1.383	1.278
151	2.477	1.143	1.383	1.278
152	2.047	1.143	1.383	1.278
153	1.918	1.143	1.383	1.278
154	2.074	1.202	1.383	1.278
155	1.612	1.202	1.383	1.278
156	1.950	1.202	1.383	1.252
157	2.420	1.202	1.383	1.252
158	1.470	1.202	1.383	1.225
159	1.749	1.202	1.383	1.252
160	1.788	1.202	1.383	1.252
161	1.596	1.202	1.383	1.305
162	1.612	1.202	1.383	1.305
163	1.837	1.329	1.383	1.305
164	2.092	1.329	1.383	1.329
165	1.539	1.329	1.383	1.329
166	2.196	0.959	1.383	1.329
167	1.332	0.959	1.383	1.329
168	1.172	0.959	1.383	1.329
169	1.795	0.959	1.383	1.329
170	2.087	0.959	1.383	1.329
171	2.283	0.959	1.221	1.322
172	1.253	0.959	1.221	1.322
173	1.938	0.959	1.208	1.343
174	1.448	0.959	1.208	1.363
175	2.556	0.959	1.208	1.363
176	2.087	0.959	1.208	1.363
177	1.799	0.952	1.208	1.363
178	2.837	0.952	1.208	1.363
179	1.149	0.952	1.208	1.357
180	1.033	0.952	1.208	1.357
181	1.589	0.952	1.208	1.357
182	1.367	0.952	1.208	1.357
183	1.295	0.952	1.095	1.357
184	1.629	0.952	1.095	1.375
185	2.016	0.952	1.095	1.375
186	1.749	0.952	1.095	1.375
187	2.484	0.952	1.095	1.375
188	1.752	0.952	1.095	1.375
189	2.402	0.952	1.095	1.375
190	2.047	0.952	1.095	1.375
191	1.341	1.031	1.095	1.375
192	1.133	1.031	1.095	1.375
193	1.827	1.031	1.095	1.315
194	1.714	1.050	1.095	1.315
195	1.999	1.050	1.095	1.315
196	1.695	1.050	1.095	1.315
197	2.297	1.050	1.095	1.315
198	1.982	1.050	1.095	1.315
199	1.185	1.050	1.095	1.315
200	2.297	1.050	1.095	1.315
201	1.073	1.050	1.095	1.315
202	1.925	1.050	1.095	1.315
203	1.725	1.050	1.095	1.315
204	1.424	1.050	1.095	1.315
205	2.042	1.050	1.095	1.315
206	1.859	1.050	1.095	1.315
207	1.586	1.050	1.095	1.315
208	1.326	1.050	1.095	1.315
209	2.106	1.050	1.095	1.315
210	1.802	1.050	1.095	1.315
211	1.006	1.050	1.095	1.332
212	1.269	1.050	1.095	1.332
213	1.626	1.066	1.095	1.332
214	1.189	1.066	1.095	1.332
215	2.408	1.066	1.095	1.332
216	2.023	1.066	1.095	1.332
217	2.240	1.066	1.095	1.332
218	1.856	1.066	1.095	1.332
219	2.710	1.066	1.155	1.332
220	2.513	1.066	1.155	1.332
221	1.768	1.106	1.155	1.332
222	1.098	1.106	1.155	1.332
223	2.398	1.106	1.155	1.332
224	2.339	1.106	1.155	1.332
225	1.990	1.106	1.155	1.332
226	1.217	1.015	1.155	1.332
227	1.586	1.015	1.155	1.332
228	1.907	1.015	1.155	1.332
229	1.866	1.015	1.155	1.332
230	1.561	0.809	1.155	1.332
231	1.608	0.809	1.155	1.332
232	1.348	0.809	1.155	1.332
233	1.943	0.809	1.155	1.332
234	3.209	0.809	1.155	1.332
235	1.502	0.809	1.155	1.332
236	2.651	0.809	1.155	1.332
237	1.349	0.809	1.155	1.332
238	1.189	0.681	1.155	1.332
239	1.863	0.681	1.155	1.332
240	2.207	0.681	1.155	1.332
241	1.729	0.681	1.155	1.332
242	1.709	0.681	1.155	1.332
243	1.737	0.681	1.155	1.332
244	1.502	0.681	1.155	1.332
245	1.322	0.681	1.155	1.332
246	1.832	0.681	1.155	1.332
247	1.437	0.681	1.155	1.332
248	1.269	0.681	1.155	1.332
249	2.006	0.681	1.155	1.322
250	1.574	0.681	1.155	1.322
251	1.612	0.681	1.155	1.322
252	1.993	0.681	1.155	1.322
253	1.295	0.681	1.155	1.322
254	1.697	0.681	1.155	1.337
255	1.380	0.681	1.155	1.337
256	1.829	0.681	1.155	1.337
257	1.548	0.681	1.155	1.337
258	1.332	0.681	1.155	1.337
259	1.808	0.504	1.155	1.337
260	1.478	0.504	1.155	1.337
261	2.604	0.661	1.155	1.337
262	1.946	0.661	1.155	1.337
263	1.329	0.626	1.155	1.337
264	2.276	0.626	1.155	1.337
265	1.583	0.626	1.155	1.337
266	2.220	0.626	1.155	1.337
